Name,project_id,description,emp_id,projectManagerId,startDate,endDate,status,url,Approval
DataBridge,28bdc572-dea4-4825-83f8-166b74c4910f,"['Collaboration', 'Troubleshooting', 'SQL']",Emp_145,EMP_60,2023-10-07,2024-05-06,active,https://reyes-roth.net/,Rejected
InnovaTech,72330025-60c9-40de-b5c2-022204d2c96d,"['GraphQL', 'Python', 'Responsive Design']",Emp_145,EMP_737,2021-08-27,2024-04-29,active,http://gentry-west.info/,Approved
CyberCode Online Store,e7c905e1-9a4a-42b5-900e-840316513860,"['Containerization', 'Penetration Testing', 'Wireframing']",Emp_146,EMP_822,2021-07-24,2024-04-15,active,https://www.brown-brooks.info/,Rejected
EchoTech Task Manager,076d29a2-5399-4782-ad0f-9b1ac32579a7,"['Test-Driven Development', 'Collaboration', 'HTML']",Emp_146,EMP_465,2022-04-29,2024-04-13,active,https://www.campbell.com/,Approved
MetaMind Chatbot Builder,5df6a2e6-3e64-49b7-bc8c-48638f9fea06,"['Interaction Design', 'Kotlin', 'Continuous Deployment']",Emp_146,EMP_571,2023-05-02,2024-04-18,completed,https://www.powell.biz/,Rejected
LogicLane Project Tracker,1de9060a-f3eb-4d27-a14f-1d8a1b5826bf,"['Problem Solving', 'PHP', 'Node.js']",Emp_146,EMP_297,2022-02-10,2024-04-10,active,http://www.vega.com/,Approved
AgileTech,fbce57cb-6e04-48e7-9d46-f866b2317fd2,"['Troubleshooting', 'Django', 'Containerization']",Emp_147,EMP_315,2021-02-12,2024-04-27,active,https://joseph.com/,Rejected
QuickTech Remote Support,0e097578-d3ae-450c-9270-8aad01088fec,"['Vue.js', 'SQL', 'Cybersecurity']",Emp_147,EMP_963,2020-06-26,2024-04-29,completed,http://www.butler-davis.net/,Approved
CatalystCommerce,f7fe9e82-e9b8-442d-8eb3-47b63c137432,"['Agile Methodologies', 'Docker', 'NoSQL']",Emp_147,EMP_584,2022-10-07,2024-05-05,completed,https://jimenez.net/,Rejected
BlueFinity Evoke,1473670d-e796-43ea-9b78-f1e9a79ceef8,"['Git', 'Objective-C', 'Vue.js']",Emp_147,EMP_799,2021-07-08,2024-04-22,active,https://delgado-campbell.biz/,Approved
DataWave,5f6760a7-4ef3-4683-b0ad-0c23e239ff66,"['Google Cloud Platform', 'Behavior-Driven Development', 'PHP']",Emp_148,EMP_617,2020-10-24,2024-04-14,active,https://www.beasley-collins.info/,Approved
DataBridge,6dec5f33-f347-4b05-8924-6ccae5cc9dab,"['HTML', 'Technical Writing', 'Interaction Design']",Emp_148,EMP_908,2020-01-23,2024-04-11,completed,http://aguirre.com/,Approved
PixelPulse,192836c4-be64-44c6-9f15-15d9732998d1,"['MongoDB', 'Prototyping', 'PHP']",Emp_148,EMP_88,2022-02-06,2024-05-05,active,https://flores.net/,Approved
CatalystCommerce,f0531c80-ddda-4e27-9e3b-222db0baffe5,"['Support', 'PHP', 'Artificial Intelligence']",Emp_148,EMP_872,2024-01-16,2024-05-05,active,https://reed.com/,Approved
NexGen Mobile Scheduler,444d2701-5207-4522-ab62-08c8b78b6e92,"['Machine Learning', 'Prototyping', 'Python']",Emp_149,EMP_8,2020-07-21,2024-04-09,completed,http://www.davis.com/,Approved
BlueFinity Evoke,316af447-d161-4537-80f8-6cd80f697031,"['HTML', 'Network Security', 'Swift']",Emp_149,EMP_626,2023-09-25,2024-04-10,active,https://rogers.com/,Rejected
Streamline Solutions CRM,cfad9b4b-a13f-40ef-b4af-2cf5cc721aca,"['Cryptography', 'DevOps', 'Azure']",Emp_149,EMP_59,2020-04-16,2024-05-03,completed,https://www.pace.com/,Rejected
FusionSoft Email Client,bf29024f-ffab-4ffe-a423-37eb555233f6,"['Django', 'MySQL', 'User Research']",Emp_149,EMP_818,2020-09-16,2024-04-14,completed,http://www.sheppard.info/,Rejected
CyberTech,0887cc71-3eaf-42c6-ae5d-e6114afb8590,"['DevOps', 'Information Security', 'Accessibility']",Emp_150,EMP_568,2022-03-31,2024-04-30,completed,http://www.parker.com/,Approved
SwiftCode,da717688-4883-4317-b89c-f312e8d2a691,"['NoSQL', 'Cybersecurity', 'Interaction Design']",Emp_150,EMP_554,2022-05-09,2024-04-21,active,http://cruz-kelly.net/,Rejected
PixelPlex Crypto Trader,c9728efe-3be6-48e0-af35-325f3d5cae0f,"['Agile Product Management', 'PostgreSQL', 'Data Visualization']",Emp_150,EMP_922,2020-02-22,2024-04-15,active,http://www.ford.net/,Approved
PixelPulse,92310ece-3577-4e62-9f35-74fd30db88c2,"['MySQL', 'RESTful API', 'User Stories']",Emp_150,EMP_830,2022-04-27,2024-04-28,completed,https://lawrence.com/,Approved
DataCraft,028a34dc-7ac4-4462-9f0b-98776a9c23be,"['Artificial Intelligence', 'Kubernetes', 'Requirements Analysis']",Emp_151,EMP_934,2022-02-09,2024-04-29,completed,https://kelly-wade.com/,Rejected
LogicLane Project Tracker,0907fe4d-58c0-432e-81dd-ba33f4fefa3e,"['Microservices', 'Problem Solving', 'PHP']",Emp_151,EMP_13,2021-06-09,2024-04-25,completed,http://www.hancock.net/,Rejected
SwiftWave,b4c2e232-c753-423b-8dcb-56facb2bfac6,"['Responsive Design', 'Git', 'Data Science']",Emp_151,EMP_141,2021-11-09,2024-05-05,active,https://www.robinson.net/,Rejected
EchoTech Task Manager,ae79cbc3-5120-4720-b458-f29a20cab0a2,"['Product Management', 'Agile Product Management', 'JavaScript']",Emp_151,EMP_459,2021-01-06,2024-04-26,active,https://www.dunlap.com/,Rejected
CyberCode Online Store,5176d594-d2d5-431c-93b9-56c2294cea86,"['Microservices', 'User Research', 'CSS']",Emp_152,EMP_378,2022-11-24,2024-04-28,completed,http://www.boyd-cook.com/,Approved
CyberLink,8bed6ee0-bfa9-47b9-bea6-c8ca26fa8f48,"['Kubernetes', 'Continuous Integration', 'Data Analysis']",Emp_152,EMP_70,2022-07-16,2024-04-18,completed,https://www.hill-smith.com/,Approved
DataBridge,7dc181f8-3852-44e2-9791-e234d61a41eb,"['Kubernetes', 'Python', 'Artificial Intelligence']",Emp_152,EMP_403,2023-09-30,2024-04-11,completed,http://edwards-chavez.info/,Approved
AgileFlow,81f502be-9ae4-488b-8388-72a75d1d703c,"['Flask', 'PostgreSQL', 'Data Science']",Emp_152,EMP_820,2020-04-28,2024-04-10,completed,https://www.foster.biz/,Rejected
CyberCode Online Store,b8ac781b-1068-4e47-ae99-0e48002ce378,"['Continuous Deployment', 'Test-Driven Development', 'Kotlin']",Emp_153,EMP_333,2020-12-13,2024-05-03,completed,https://www.martin-kelly.info/,Rejected
MetaMind Chatbot Builder,5669d98b-4860-4b76-8347-335df655bf03,"['Kubernetes', 'Artificial Intelligence', 'Flask']",Emp_153,EMP_689,2023-08-08,2024-04-24,completed,http://www.mack-smith.com/,Rejected
FusionSoft Email Client,6227c888-3145-455f-aa5c-d8b5aea8976f,"['Cybersecurity', 'Agile Product Management', 'Responsive Design']",Emp_153,EMP_99,2020-06-12,2024-04-14,completed,http://www.rice-dickson.com/,Approved
ByteBlitz Document Manager,566aa161-c88d-4e6a-9b69-01698ba3645a,"['Requirements Analysis', 'C#', 'Data Visualization']",Emp_153,EMP_511,2023-08-06,2024-05-03,completed,https://hood.com/,Approved
PixelWare,e1c8fe07-ea75-45b1-ab31-905bbf44eea2,"['Problem Solving', 'Behavior-Driven Development', 'SQL']",Emp_154,EMP_737,2020-09-26,2024-04-19,completed,http://www.jones.com/,Approved
TechTrek Data Analyzer,463d4851-b3d0-4bbc-9b27-c52daf646e32,"['C#', 'GraphQL', 'Containerization']",Emp_154,EMP_262,2022-06-26,2024-04-20,completed,https://riggs-harrison.info/,Approved
TechSpark,0a87db71-7fb6-42f9-a108-aeb920228d71,"['Google Cloud Platform', 'Docker', 'Scrum']",Emp_154,EMP_375,2023-06-07,2024-05-05,active,http://mccoy.com/,Approved
TechNova Backup Solution,625abf9f-fd6f-44b8-9f31-78dda2a60d85,"['Penetration Testing', 'DevOps', 'Agile Product Management']",Emp_154,EMP_801,2021-07-03,2024-04-09,completed,http://www.mahoney.com/,Rejected
PixelWare,c58c7dc1-c4a4-4e1c-95ea-27657b972922,"['Data Visualization', 'Communication', 'Behavior-Driven Development']",Emp_155,EMP_866,2022-03-13,2024-04-21,active,http://park.com/,Rejected
LogicLane Project Tracker,e9e824c3-f56b-441e-adb1-bf43b3e96380,"['User Research', 'Agile Product Management', 'Java']",Emp_155,EMP_576,2021-11-29,2024-04-19,active,http://smith.net/,Rejected
CyberTech,56c1cb10-ee6a-4cbd-b083-9e56cfd4eee2,"['SQL', 'Agile Methodologies', 'Business Analysis']",Emp_155,EMP_553,2020-06-10,2024-04-12,completed,https://www.case.com/,Approved
CatalystCommerce,16d76400-11d7-40aa-8bec-1f9736aed69d,"['User Research', 'NoSQL', 'Business Analysis']",Emp_155,EMP_92,2024-02-26,2024-04-17,completed,https://randall-adams.com/,Approved
SwiftShift Time Tracker,8a055c5a-162b-4a7e-b7e9-2388bf983940,"['Product Management', 'Penetration Testing', 'Requirements Analysis']",Emp_156,EMP_743,2022-12-09,2024-05-05,completed,https://www.lucas-reed.biz/,Rejected
PixelPlex Crypto Trader,fc0496c6-bd80-4777-934c-924a0e194d85,"['Problem Solving', 'User Stories', 'Continuous Deployment']",Emp_156,EMP_737,2020-03-11,2024-04-12,completed,http://shaw.org/,Approved
DataWave,6cf4b8fe-8dfe-4c60-a3df-f0f8d4b89ae6,"['Node.js', 'Support', 'Data Science']",Emp_156,EMP_965,2023-04-09,2024-04-20,completed,https://www.wright.com/,Approved
InnovateSoft Budget Planner,818525a6-a667-4639-95ce-60a9e919dc9b,"['Leadership', 'Requirements Analysis', 'Collaboration']",Emp_156,EMP_973,2024-03-14,2024-04-22,active,https://www.morgan.com/,Rejected
DataBridge,bca07f86-3503-425e-8631-db7edc3f879d,"['Wireframing', 'PostgreSQL', 'Angular']",Emp_157,EMP_457,2023-02-27,2024-04-22,completed,http://parker-cook.com/,Approved
TechNova Backup Solution,06fe8a3a-cefa-42e3-9091-65731c7b79d5,"['PHP', 'Behavior-Driven Development', 'Objective-C']",Emp_157,EMP_198,2020-09-16,2024-04-21,active,http://www.cannon.org/,Rejected
SwiftWave,489ef140-03a0-4fa0-b078-f528d5d495dc,"['Kubernetes', 'Python', 'Technical Writing']",Emp_157,EMP_368,2020-07-30,2024-04-14,completed,http://www.garner.com/,Approved
CyberTech,fbe37ded-e0e4-4946-b0d0-f7033eee6813,"['Objective-C', 'Vue.js', 'Azure']",Emp_157,EMP_24,2021-01-21,2024-04-24,completed,https://www.santos.net/,Approved
InnovateSoft Budget Planner,b4965c1d-b7e9-4c36-ad70-9314b56bd5f0,"['DevOps', 'Flask', 'Java']",Emp_158,EMP_981,2022-04-22,2024-04-24,completed,https://www.young.net/,Rejected
AgileFlow,aa533c7a-e918-44ca-a723-3a612f98893d,"['Vue.js', 'GraphQL', 'Kubernetes']",Emp_158,EMP_850,2022-03-23,2024-04-14,completed,https://www.levy.org/,Approved
ByteBoost,01656380-a01b-4576-9b19-6f37cf340db9,"['Machine Learning', 'Requirements Analysis', 'Collaboration']",Emp_158,EMP_364,2024-03-16,2024-05-03,active,http://www.hunt-ruiz.com/,Rejected
TechNova Backup Solution,bafe08f0-7e9c-4cf2-a669-842ad8ff664f,"['Leadership', 'Microservices', 'Azure']",Emp_158,EMP_35,2020-02-26,2024-04-30,completed,http://www.wells.biz/,Rejected
AgileFlow,6587351f-8145-4a3f-b0bf-f39fe84376a5,"['Angular', 'Containerization', 'Vue.js']",Emp_159,EMP_917,2020-07-15,2024-04-15,completed,https://lee-woodard.biz/,Rejected
DataWave,7faeaabd-93b8-46ae-a46e-4e2a24a00205,"['Behavior-Driven Development', 'Swift', 'Azure']",Emp_159,EMP_837,2023-11-13,2024-04-14,active,https://wood.com/,Rejected
AgileTech,67d8f92d-955e-4a36-b641-9990166b5f77,"['Network Security', 'Angular', 'Test-Driven Development']",Emp_159,EMP_775,2022-07-01,2024-04-16,active,https://www.lopez-lee.com/,Approved
Streamline Solutions CRM,a73f57ee-034d-47ba-84f6-8c74dc1370bb,"['Artificial Intelligence', 'Objective-C', 'Ruby']",Emp_159,EMP_321,2021-07-07,2024-04-17,active,http://www.perez-johnson.com/,Rejected
DataSync,3043a7fd-3070-4dd7-930d-a983a5c55a29,"['React', 'Data Analysis', 'Objective-C']",Emp_160,EMP_60,2022-10-11,2024-04-17,active,http://www.lambert.com/,Approved
EchoTech Task Manager,5b010fa3-e2ac-4e9f-9718-8a33885114a5,"['Statistical Analysis', 'React', 'AWS']",Emp_160,EMP_127,2022-07-07,2024-04-15,completed,http://www.higgins.biz/,Approved
TechTrek Data Analyzer,f1cb73dd-fed8-4b3b-97f9-7e6fd8c9f41d,"['Flask', 'Collaboration', 'Penetration Testing']",Emp_160,EMP_266,2023-10-17,2024-05-09,completed,https://www.jacobs.biz/,Rejected
NexGen Mobile Scheduler,5453ba4b-9560-486c-954a-3a52211acc07,"['Ruby', 'Continuous Integration', 'Kubernetes']",Emp_160,EMP_534,2022-02-27,2024-04-29,completed,http://nichols-campos.info/,Rejected
CyberLink,a9d3a182-837a-4236-a703-41462d005211,"['Continuous Deployment', 'Statistical Analysis', 'Test-Driven Development']",Emp_161,EMP_74,2024-02-14,2024-04-29,completed,https://www.martin.com/,Rejected
TechSpark,e6879e02-943e-4dc8-9e1c-e371c454bb17,"['Azure', 'Continuous Integration', 'Node.js']",Emp_161,EMP_36,2021-02-10,2024-04-17,active,http://www.moore-schneider.com/,Rejected
SwiftCode,402c2b0e-e148-4458-819b-dccde139e498,"['Leadership', 'Statistical Analysis', 'Troubleshooting']",Emp_161,EMP_972,2023-09-25,2024-04-30,active,http://baxter-huynh.net/,Rejected
DataLink Inventory Tracker,aa198ed2-f432-4d8b-b7ed-a54d17135bc1,"['Support', 'NoSQL', 'User Research']",Emp_161,EMP_506,2020-06-12,2024-05-07,completed,http://www.espinoza.com/,Approved
FusionSoft Email Client,2893d89d-41a2-49da-aa88-48fc68fb294a,"['Communication', 'Objective-C', 'MySQL']",Emp_162,EMP_795,2022-04-15,2024-05-06,completed,http://brooks.org/,Rejected
EchoTech Task Manager,3129612b-5b02-477d-ae48-ad0e106b5691,"['Support', 'Business Analysis', 'User Stories']",Emp_162,EMP_731,2020-02-22,2024-04-23,active,http://www.hammond-martin.com/,Approved
ByteBoost,990c7272-13a2-4a96-9fc5-c8100d0836b5,"['Communication', 'Django', 'PHP']",Emp_162,EMP_663,2020-10-18,2024-05-03,active,http://hicks-rivera.com/,Rejected
DataCraft,3148e49e-1bc0-4c22-97ab-07dff72b768f,"['Responsive Design', 'Git', 'Requirements Analysis']",Emp_162,EMP_865,2023-01-19,2024-05-02,completed,https://moore.com/,Approved
DataBridge,e83fb6d7-d514-4cbc-8150-7c9464fcb8b1,"['Scrum', 'JavaScript', 'Machine Learning']",Emp_163,EMP_570,2022-01-04,2024-04-12,active,http://www.logan-luna.com/,Approved
LogicLane Project Tracker,7968cec4-a3e5-4987-bb34-3382885bd97e,"['Cybersecurity', 'Swift', 'Support']",Emp_163,EMP_419,2020-12-14,2024-04-23,active,https://www.sims.com/,Approved
CodeCraft,42da1f6e-d96c-4aff-b359-c01f88ed5fc1,"['Business Analysis', 'Git', 'Accessibility']",Emp_163,EMP_608,2021-10-19,2024-05-08,completed,https://peters.com/,Approved
VortexVision Virtual Assistant,e30fc714-29c8-4f8f-9871-c51c70f4e446,"['Machine Learning', 'MongoDB', 'PostgreSQL']",Emp_163,EMP_16,2023-07-23,2024-04-19,completed,http://www.obrien.com/,Rejected
NexGen Mobile Scheduler,8b0f50f8-4e94-477a-b95d-d82ef1b97a90,"['Flask', 'Troubleshooting', 'Business Analysis']",Emp_164,EMP_427,2023-03-20,2024-04-20,completed,https://www.garza.com/,Approved
PixelPlex Crypto Trader,73ca0e44-554c-4c10-862a-6e15d29c59e1,"['Information Security', 'Statistical Analysis', 'DevOps']",Emp_164,EMP_631,2023-09-28,2024-04-19,completed,https://www.yates.com/,Approved
DataForge Dashboard Creator,bed6905f-16aa-4a04-a332-fb0277cdafd3,"['UI/UX Design', 'RESTful API', 'Microservices']",Emp_164,EMP_256,2021-03-04,2024-05-06,completed,https://winters.com/,Rejected
ByteForge,cfe951de-d145-47b4-ba8c-e0fa8b82ba83,"['User Research', 'Artificial Intelligence', 'Agile Methodologies']",Emp_164,EMP_136,2020-10-28,2024-04-26,active,http://www.jennings.com/,Rejected
DataLink Inventory Tracker,973dc7f6-6231-4623-8e70-4144761e3d5e,"['CI/CD', 'Azure', 'Support']",Emp_165,EMP_285,2022-12-04,2024-04-12,completed,https://www.morris-hopkins.com/,Rejected
EchoTech Task Manager,ec4108c1-8ac8-44b5-a484-ff2f6aaea3bf,"['Information Security', 'Machine Learning', 'SQL']",Emp_165,EMP_342,2020-02-07,2024-04-13,completed,https://gray-butler.com/,Approved
DataPulse,0dfeb422-0936-42cf-a24c-f5b7f444a494,"['Accessibility', 'Machine Learning', 'CI/CD']",Emp_165,EMP_842,2023-11-06,2024-05-07,active,http://www.johnson.com/,Approved
TechTrek Data Analyzer,c3cc941b-5854-48d6-b4b9-22d2ef7efec1,"['Node.js', '.NET', 'Google Cloud Platform']",Emp_165,EMP_220,2022-03-22,2024-05-08,active,https://www.rose.info/,Rejected
FusionSoft Email Client,de248f83-f0e3-40c9-ba7e-a6605ef43208,"['DevOps', 'Data Analysis', 'Behavior-Driven Development']",Emp_166,EMP_78,2023-07-29,2024-05-07,active,https://www.frank.com/,Rejected
CatalystCommerce,ea8402b2-e729-4ef0-b80b-0cf0be5abdd8,"['Node.js', 'Test-Driven Development', '.NET']",Emp_166,EMP_994,2021-05-31,2024-04-17,active,https://weber-lane.com/,Approved
CyberLink,92232a68-003c-42f5-a79b-9f1f1b0b1ade,"['C#', 'Prototyping', 'PHP']",Emp_166,EMP_313,2022-07-01,2024-04-20,completed,http://king-white.net/,Rejected
InnovatePro,690ff39e-7539-479f-a765-5cf03be0d78f,"['Communication', 'Angular', 'Leadership']",Emp_166,EMP_921,2020-05-08,2024-04-20,completed,https://www.garcia-knox.com/,Approved
InnovatePro,ed81c2f5-ef31-44d0-8ef2-3dc0eae18794,"['User Stories', 'Node.js', 'Kubernetes']",Emp_167,EMP_587,2022-12-16,2024-05-03,completed,https://taylor.biz/,Rejected
PixelPulse,90382cb9-e955-4ea4-8540-cbfcfba3c85c,"['Documentation', 'Responsive Design', 'JavaScript']",Emp_167,EMP_777,2022-08-29,2024-04-26,completed,http://moore.com/,Approved
InnovateSoft Budget Planner,8d0018da-e7cb-440d-8d57-11610bbd02d0,"['Containerization', 'RESTful API', 'Objective-C']",Emp_167,EMP_367,2023-10-25,2024-05-03,completed,http://bowman.info/,Approved
ByteBlitz Document Manager,d3f8f3b7-e4cd-47ba-aaa5-04b06805a390,"['Product Management', 'MySQL', 'Kotlin']",Emp_167,EMP_569,2022-02-28,2024-04-21,completed,http://www.gilbert.org/,Rejected
PixelWare,52da4eba-27f0-4eb9-bf24-3dcc4967879e,"['PHP', 'Ruby', 'Communication']",Emp_168,EMP_856,2024-04-04,2024-05-04,completed,http://hanna.org/,Approved
DataWave,b6e41326-bf4c-4cc2-ad03-7cad0206ce47,"['Cybersecurity', 'AWS', 'Angular']",Emp_168,EMP_258,2023-01-24,2024-05-05,active,https://leonard-ali.biz/,Approved
CyberCode Online Store,463f6646-d05c-4d49-a883-cb44a06a9001,"['Continuous Deployment', 'Product Management', 'Leadership']",Emp_168,EMP_415,2020-11-03,2024-04-24,completed,http://smith.com/,Approved
TechSpark,68f76daf-6db9-4645-adb8-8fdcb1f9d2be,"['Google Cloud Platform', 'Requirements Analysis', 'Objective-C']",Emp_168,EMP_535,2022-04-29,2024-04-23,completed,https://reed.com/,Approved
TechSpark,9003a4ee-5f0b-4633-9d78-ff2e9c920adf,"['Java', '.NET', 'Flask']",Emp_169,EMP_238,2020-01-01,2024-04-16,active,http://www.garcia.com/,Approved
FusionSoft Email Client,ebe7721c-4c4f-4b72-9614-d319c9cccf93,"['DevOps', 'Python', 'Support']",Emp_169,EMP_664,2023-07-27,2024-05-07,active,https://www.daniels.com/,Rejected
MetaMind Chatbot Builder,09729f75-fb83-43fb-a6c1-324a8b415701,"['RESTful API', 'Google Cloud Platform', 'Support']",Emp_169,EMP_838,2020-04-20,2024-04-19,completed,http://fields.com/,Approved
TechSprint,e693867d-d5cc-491f-8d35-869b9d3551a2,"['Cryptography', 'Containerization', 'Data Analysis']",Emp_169,EMP_24,2022-08-11,2024-05-07,completed,https://lewis-murphy.com/,Rejected
SwiftCode,e88ace78-bd75-4b4f-906d-539bece7902f,"['Swift', 'PostgreSQL', 'CI/CD']",Emp_170,EMP_586,2020-11-01,2024-04-10,completed,http://ortega-washington.com/,Rejected
LogicLane Project Tracker,f43e9b94-70c9-41f4-9e05-91950d1dea6d,"['DevOps', 'AWS', 'MySQL']",Emp_170,EMP_461,2023-06-09,2024-04-20,active,http://www.espinoza.com/,Approved
DataPulse,4907f878-b7e0-4496-80de-7ed978f6abff,"['Business Analysis', 'Data Visualization', 'Python']",Emp_170,EMP_399,2020-05-14,2024-04-26,completed,https://ramirez-cruz.com/,Rejected
SwiftShift Time Tracker,092edd17-57fd-4792-b121-74f45c101241,"['C#', 'Collaboration', 'Accessibility']",Emp_170,EMP_979,2021-08-07,2024-04-23,completed,http://bell.com/,Rejected
CatalystCommerce,c6bc9ce2-ae85-4a0b-84a3-cf834b398c87,"['Kubernetes', 'C#', 'Accessibility']",Emp_171,EMP_446,2022-03-06,2024-04-16,completed,https://www.weber-coleman.com/,Approved
VortexVision Virtual Assistant,71b7e925-da1c-447d-ab5c-6388c5efe648,"['Agile Methodologies', 'Agile Product Management', 'React']",Emp_171,EMP_169,2020-04-20,2024-05-02,active,http://www.watts.com/,Approved
LogicLane Project Tracker,5fe3ddab-7f0e-4060-a8b8-bc53f6f42438,"['C#', 'Agile Methodologies', 'Data Science']",Emp_171,EMP_678,2022-10-26,2024-04-26,completed,http://www.brown.com/,Rejected
TechSpark,6bd6d93a-a52f-477d-bb8e-f23753b0177b,"['Product Management', 'SQL', 'Continuous Deployment']",Emp_171,EMP_615,2020-01-07,2024-04-10,active,https://www.jones.biz/,Approved
AgileWare,2f43c6c8-b12e-4c1b-918f-a08d5afce1b5,"['.NET', 'Information Security', 'Angular']",Emp_172,EMP_666,2020-04-05,2024-04-28,active,https://www.peterson.info/,Rejected
MetaMind Chatbot Builder,745d0eaf-ff86-4880-82cb-9deed578e80e,"['MongoDB', 'Communication', 'Django']",Emp_172,EMP_691,2020-03-05,2024-05-07,completed,http://parker-martin.com/,Approved
PixelWare,c9555ea8-d8aa-4332-9126-f4fe017230fb,"['Microservices', 'Agile Methodologies', 'PHP']",Emp_172,EMP_398,2021-05-22,2024-04-21,completed,https://www.thomas.com/,Rejected
TechTrek Data Analyzer,30fcb741-d14c-4c66-bc98-20855a322a39,"['Scrum', 'SQL', 'Microservices']",Emp_172,EMP_40,2021-03-26,2024-04-20,completed,http://www.jones-lee.com/,Approved
DataForge Dashboard Creator,8b0fabd3-aafb-460b-99f7-5ee0c65f36e5,"['Django', 'Network Security', 'Agile Methodologies']",Emp_173,EMP_917,2023-11-24,2024-04-25,active,https://larson.com/,Approved
FusionSoft Email Client,0701e44f-36c4-41b8-ad7e-b8790a364102,"['Problem Solving', 'Technical Writing', 'Vue.js']",Emp_173,EMP_388,2021-07-17,2024-05-05,active,http://www.nichols.org/,Approved
ByteBlitz Document Manager,9e202f33-d872-4d59-9865-9df5ef24ca89,"['Docker', 'Git', 'Leadership']",Emp_173,EMP_584,2020-09-03,2024-04-25,active,http://jones-lynch.com/,Approved
